$NURBSGRID_1 
35
1 2 0.0000000000000000 0.0285714285714286
2 3 0.0285714285714286 0.0571428571428571
3 4 0.0571428571428571 0.0857142857142857
4 5 0.0857142857142857 0.1142857142857143
5 6 0.1142857142857143 0.1428571428571428
6 7 0.1428571428571428 0.1714285714285714
7 8 0.1714285714285714 0.2000000000000000
8 9 0.2000000000000000 0.2285714285714286
9 10 0.2285714285714286 0.2571428571428571
10 11 0.2571428571428571 0.2857142857142857
11 12 0.2857142857142857 0.3142857142857143
12 13 0.3142857142857143 0.3428571428571429
13 14 0.3428571428571429 0.3714285714285714
14 15 0.3714285714285714 0.4000000000000000
15 16 0.4000000000000000 0.4285714285714285
16 17 0.4285714285714285 0.4571428571428571
17 18 0.4571428571428571 0.4857142857142857
18 19 0.4857142857142857 0.5142857142857142
19 20 0.5142857142857142 0.5428571428571428
20 21 0.5428571428571428 0.5714285714285714
21 22 0.5714285714285714 0.6000000000000000
22 23 0.6000000000000000 0.6285714285714286
23 24 0.6285714285714286 0.6571428571428571
24 25 0.6571428571428571 0.6857142857142857
25 26 0.6857142857142857 0.7142857142857143
26 27 0.7142857142857143 0.7428571428571429
27 28 0.7428571428571429 0.7714285714285715
28 29 0.7714285714285715 0.8000000000000000
29 30 0.8000000000000000 0.8285714285714286
30 31 0.8285714285714286 0.8571428571428571
31 32 0.8571428571428571 0.8857142857142857
32 33 0.8857142857142857 0.9142857142857143
33 34 0.9142857142857143 0.9428571428571428
34 35 0.9428571428571428 0.9714285714285714
35 1 0.9714285714285714 1.0000000000000000
$ENDNURBSGRID_1 
$NURBSGRID_2 
175
36 210 0.0000000000000000 0.0057142857142857
210 209 0.0057142857142857 0.0114285714285714
209 208 0.0114285714285714 0.0171428571428571
208 207 0.0171428571428571 0.0228571428571429
207 206 0.0228571428571429 0.0285714285714286
206 205 0.0285714285714286 0.0342857142857143
205 204 0.0342857142857143 0.0400000000000000
204 203 0.0400000000000000 0.0457142857142857
203 202 0.0457142857142857 0.0514285714285714
202 201 0.0514285714285714 0.0571428571428571
201 200 0.0571428571428571 0.0628571428571429
200 199 0.0628571428571429 0.0685714285714286
199 198 0.0685714285714286 0.0742857142857143
198 197 0.0742857142857143 0.0800000000000000
197 196 0.0800000000000000 0.0857142857142857
196 195 0.0857142857142857 0.0914285714285714
195 194 0.0914285714285714 0.0971428571428571
194 193 0.0971428571428571 0.1028571428571429
193 192 0.1028571428571429 0.1085714285714286
192 191 0.1085714285714286 0.1142857142857143
191 190 0.1142857142857143 0.1200000000000000
190 189 0.1200000000000000 0.1257142857142857
189 188 0.1257142857142857 0.1314285714285714
188 187 0.1314285714285714 0.1371428571428571
187 186 0.1371428571428571 0.1428571428571428
186 185 0.1428571428571428 0.1485714285714286
185 184 0.1485714285714286 0.1542857142857143
184 183 0.1542857142857143 0.1600000000000000
183 182 0.1600000000000000 0.1657142857142857
182 181 0.1657142857142857 0.1714285714285714
181 180 0.1714285714285714 0.1771428571428571
180 179 0.1771428571428571 0.1828571428571429
179 178 0.1828571428571429 0.1885714285714286
178 177 0.1885714285714286 0.1942857142857143
177 176 0.1942857142857143 0.2000000000000000
176 175 0.2000000000000000 0.2057142857142857
175 174 0.2057142857142857 0.2114285714285714
174 173 0.2114285714285714 0.2171428571428571
173 172 0.2171428571428571 0.2228571428571429
172 171 0.2228571428571429 0.2285714285714286
171 170 0.2285714285714286 0.2342857142857143
170 169 0.2342857142857143 0.2400000000000000
169 168 0.2400000000000000 0.2457142857142857
168 167 0.2457142857142857 0.2514285714285714
167 166 0.2514285714285714 0.2571428571428571
166 165 0.2571428571428571 0.2628571428571428
165 164 0.2628571428571428 0.2685714285714286
164 163 0.2685714285714286 0.2742857142857143
163 162 0.2742857142857143 0.2800000000000000
162 161 0.2800000000000000 0.2857142857142857
161 160 0.2857142857142857 0.2914285714285714
160 159 0.2914285714285714 0.2971428571428572
159 158 0.2971428571428572 0.3028571428571429
158 157 0.3028571428571429 0.3085714285714286
157 156 0.3085714285714286 0.3142857142857143
156 155 0.3142857142857143 0.3200000000000000
155 154 0.3200000000000000 0.3257142857142857
154 153 0.3257142857142857 0.3314285714285714
153 152 0.3314285714285714 0.3371428571428571
152 151 0.3371428571428571 0.3428571428571429
151 150 0.3428571428571429 0.3485714285714286
150 149 0.3485714285714286 0.3542857142857143
149 148 0.3542857142857143 0.3600000000000000
148 147 0.3600000000000000 0.3657142857142857
147 146 0.3657142857142857 0.3714285714285714
146 145 0.3714285714285714 0.3771428571428572
145 144 0.3771428571428572 0.3828571428571428
144 143 0.3828571428571428 0.3885714285714286
143 142 0.3885714285714286 0.3942857142857143
142 141 0.3942857142857143 0.4000000000000000
141 140 0.4000000000000000 0.4057142857142857
140 139 0.4057142857142857 0.4114285714285714
139 138 0.4114285714285714 0.4171428571428571
138 137 0.4171428571428571 0.4228571428571429
137 136 0.4228571428571429 0.4285714285714285
136 135 0.4285714285714285 0.4342857142857143
135 134 0.4342857142857143 0.4400000000000000
134 133 0.4400000000000000 0.4457142857142857
133 132 0.4457142857142857 0.4514285714285714
132 131 0.4514285714285714 0.4571428571428571
131 130 0.4571428571428571 0.4628571428571429
130 129 0.4628571428571429 0.4685714285714286
129 128 0.4685714285714286 0.4742857142857143
128 127 0.4742857142857143 0.4800000000000000
127 126 0.4800000000000000 0.4857142857142857
126 125 0.4857142857142857 0.4914285714285714
125 124 0.4914285714285714 0.4971428571428572
124 123 0.4971428571428572 0.5028571428571429
123 122 0.5028571428571429 0.5085714285714286
